code	gen1	gen2	gen3	gen4	gen5	gen6	gen7	gen8	gen9	gen10	gen11	gen12	gen13	gen14	gen15	gen16	gen17	gen18	gen19	gen20	gen21	gen22	gen23	gen24	gen25	gen26	gen27	altitude	pluvio_yr	forest	pluvio_1	pluvio_2	pluvio_3	pluvio_4	pluvio_5	pluvio_6	pluvio_7	pluvio_8	pluvio_9	pluvio_10	pluvio_11	pluvio_12	geology	evi_1	evi_2	evi_3	evi_4	evi_5	evi_6	evi_7	evi_8	evi_9	evi_10	evi_11	evi_12	evi_13	evi_14	evi_15	evi_16	evi_17	evi_18	evi_19	evi_20	evi_21	evi_22	evi_23	lon	lat	surface
923	0	0	0	0	0	2	0	0	0	16	4	0	3	1	0	0	0	0	0	1	0	0	1	0	1	1	0	400,6397094727	1431	2	86,8333358765	93,6666183472	129,5	145,8332519531	124,5000152588	96,6666946411	68,8333129883	81,1666259766	144,0000152588	191,0000762939	171,6666259766	94,3333435059	3	0,4401190281	0,4648107886	0,4661367834	0,4988177419	0,5340360403	0,5307791829	0,5620177984	0,5988672376	0,5564975142	0,5609374046	0,5424995422	0,5101103783	0,5120732784	0,5179845691	0,5115360618	0,5806271434	0,6101425886	0,5790611506	0,5421079397	0,5583135486	0,5466377139	0,5236783028	0,4548651576	15,6683123433	0,8267402155	5,5
1943	5	0	0	3	0	0	0	1	0	26	21	5	8	0	2	3	0	0	0	1	9	0	6	1	3	0	0	507,6240844727	1459	7	34,6668930054	62,9996986389	115,8328857422	124,0000991821	136,3320465088	130,9998779297	136,3336029053	164,1662750244	180,3333740234	188,4995422363	100,6663131714	44,1670188904	3	0,3508729935	0,3904190063	0,4090247154	0,4433837235	0,4701135755	0,4604578018	0,4900590181	0,4925365448	0,4944833219	0,4856830835	0,4668569863	0,4289307296	0,4591118097	0,4432808757	0,4626137912	0,4582905769	0,4910834134	0,4639191926	0,4317927659	0,4494202137	0,430077374	0,3875564039	0,337454319	16,530398003	3,0006953573	7,25
84	1	0	0	2	4	1	0	52	1	17	12	3	5	0	1	3	2	1	1	4	10	2	18	14	6	16	0	708,6912841797	1463,5555419922	6	33,227230072	54,2529067993	126,356590271	173,1666717529	160,0547485352	139,9544525146	116,1385726929	124,5033874512	173,8905029297	218,6947631836	134,6119232178	34,1981582642	5	0,3880724609	0,3804772198	0,4103239775	0,461062938	0,462405324	0,4724414349	0,4834868312	0,4730015695	0,4806835353	0,463137567	0,4661172628	0,4324590564	0,4025551677	0,3639134467	0,4047824442	0,395378083	0,4248937666	0,4856270552	0,4709485769	0,4437918961	0,4047060609	0,4031961262	0,3841215968	13,7192491128	3,2630692538	12
1583	0	0	0	0	0	0	0	0	0	31	13	0	8	4	0	0	0	0	0	0	1	0	1	2	0	6	0	370,2614135742	1427,3333740234	1	77,8614654541	92,4183273315	149,2704467773	145,7555389404	133,4752807617	100,0796585083	85,3368301392	91,9738540649	148,2411499023	169,0976715088	160,9297943115	87,6885223389	6	0,3601539433	0,3749421537	0,3942268789	0,4697474241	0,4565589428	0,4958228469	0,5071591139	0,507938385	0,5354559422	0,5234050751	0,4841281772	0,4524220228	0,4642983079	0,449637413	0,5140166879	0,4891838133	0,5022918582	0,5355135202	0,4944309592	0,4687480032	0,4923551977	0,4578180015	0,3817175031	16,2680241066	0,9766681564	6,5
3093	3	6	3	3	0	2	0	11	0	44	26	1	23	2	3	3	1	0	13	0	15	0	6	17	76	0	0	520,6606445313	1425,3333740234	7	24,502828598	48,4108161926	113,3555145264	103,0743026733	101,7294387817	150,0848388672	164,0754089355	182,2811584473	167,138885498	183,2262573242	87,1555328369	33,7684745789	3	0,352209866	0,3572447598	0,3883310258	0,4319869578	0,4358949959	0,5102192163	0,4736094773	0,4867206812	0,5092829466	0,494359374	0,4594521523	0,436439544	0,4755604565	0,4723079801	0,4730060101	0,4849759042	0,4877125621	0,4775730669	0,4757661819	0,4529593289	0,4244148731	0,3943344951	0,3551148176	17,3924836627	3,5629251354	10,5
42	4	0	0	1	3	1	1	3	1	5	6	12	16	0	4	1	1	0	0	3	3	0	9	9	1	18	0	730,8589477539	1507,3333740234	6	35,6666679382	55,2875862122	117,8781585693	173,9085083008	188,6572570801	139,6993103027	123,3781585693	121,3039093018	193,8216094971	210,8618469238	132,5280456543	28,3328723907	5	0,3842107952	0,3549734652	0,4210728705	0,4295843244	0,4647465944	0,4585590661	0,5024677515	0,4765947163	0,5012652874	0,4716097414	0,4330726862	0,4174498916	0,3966886401	0,3612191081	0,4008259475	0,4507116079	0,4222215116	0,4738089442	0,4645285606	0,4292539358	0,4152258933	0,4285456538	0,3717201352	13,6068031572	3,5629251354	13
1484	1	1	0	0	0	5	4	3	0	18	5	0	6	6	0	0	3	0	0	6	0	0	4	3	8	43	0	382,7227783203	1439	2	82,219871521	98,8507919312	138,0976715088	151,8254394531	128,9650878906	101,9048156738	78,219871521	79,8507919312	152,2285919189	180,4904327393	157,6143035889	89,9659194946	6	0,3760596812	0,3853920698	0,4247067869	0,4611829519	0,4988322258	0,5099886656	0,5236318707	0,5243772268	0,5330511928	0,5196202397	0,4863270819	0,453017503	0,4744299948	0,455496788	0,5174947381	0,5063183904	0,5403301716	0,5613763928	0,5027458668	0,4916422665	0,4916255474	0,4469200373	0,3993171155	16,1930601362	0,7517762451	10
2602	2	0	1	0	0	0	0	4	0	21	9	0	11	0	1	5	1	0	0	3	2	0	5	9	102	0	0	526,6522216797	1424,6666259766	7	35,0954627991	53,4451446533	115,3544311523	111,9672927856	117,422996521	133,8660430908	143,9836425781	168,1714172363	171,4499053955	184,6993713379	95,8391342163	37,9335441589	3	0,3500822783	0,3725995123	0,4031404853	0,4041667581	0,4556394517	0,5408892035	0,4772736132	0,5170909166	0,4737750292	0,4761097729	0,4760566354	0,4286686778	0,4516662061	0,4297317266	0,4715296328	0,4392578602	0,5104092956	0,4522227943	0,4708640873	0,4124740064	0,4144054651	0,4003531635	0,3396703303	16,9801818255	3,1131413129	8,5
1345	2	0	0	0	0	1	0	0	0	114	24	5	3	6	1	0	0	0	0	2	3	0	1	3	4	1	0	404,4442138672	1450	5	82,6384963989	95,9060974121	144,2267608643	144,8915405273	110,5619735718	105,4943695068	87,857749939	95,8821640015	151,1535186768	171,9342651367	163,4624328613	98,1478805542	3	0,3554462194	0,3620218635	0,4241433442	0,4553204477	0,4918438792	0,5193242431	0,5059033036	0,5100739002	0,5249807835	0,499658674	0,4941183031	0,4309117198	0,4363530874	0,433490485	0,4958233535	0,5013570786	0,5062258244	0,5076554418	0,4808472693	0,5002962947	0,4724014699	0,4266262352	0,3897078931	16,0806141806	1,1640780824	10,5
387	1	0	0	2	1	1	2	7	1	7	11	5	7	0	0	0	0	0	15	0	2	0	1	2	1	54	36	622,7474365234	1478,6666259766	7	30,2880458832	56,8777008057	132,9855194092	150,0303497314	165,2889709473	146,0312652588	149,0756378174	138,8025360107	190,3202362061	195,1335601807	103,9108047485	27,3781604767	5	0,3649395406	0,388209641	0,4061949551	0,4532010853	0,4404798746	0,5129517913	0,5196439624	0,5125397444	0,5217959285	0,5182708502	0,5159199238	0,4464122057	0,4737247825	0,4213515818	0,4812040329	0,4455507994	0,4769483805	0,4536594748	0,4516298473	0,446880579	0,4283884764	0,4053833187	0,3548628092	14,7687446985	3,5629251354	9,5
722	1	0	0	0	0	2	0	39	0	4	3	0	2	3	0	0	0	0	92	0	0	0	2	7	20	3	0	441,9066467285	1431	2	87,5	91,8333358765	129	139,8333282471	126,5	102,5	64,6666641235	74,8333358765	146,1666717529	197,5	165,1666717529	97,5	1	0,4048314095	0,406804055	0,4432063997	0,4691222906	0,5083819032	0,5299885273	0,5392629504	0,5476520658	0,5280907154	0,5129526258	0,517778039	0,461864531	0,4658080041	0,4862978756	0,5043306351	0,5121411085	0,5297097564	0,5479023457	0,4970550537	0,5201599598	0,5057618022	0,4652818739	0,3928529322	15,5183844025	0,8267402155	6
2856	9	0	0	1	0	0	2	9	0	34	31	0	22	1	3	6	0	0	19	1	13	0	8	11	35	5	0	487,2823486328	1431,5432128906	7	28,0143814087	48,1421432495	106,4518814087	107,8299179077	109,698135376	141,40284729	164,4868011475	185,9881286621	166,4667663574	183,7155761719	91,6635513306	33,4680023193	3	0,3431372643	0,3499731123	0,3872411549	0,4279587269	0,4383436441	0,5355270505	0,4945872128	0,4913581312	0,4983218312	0,4950576425	0,4992158711	0,4370235801	0,4693068564	0,4716448188	0,4716303051	0,4607953131	0,4947298169	0,468125999	0,4490107298	0,4576106369	0,444354564	0,4024328887	0,348519057	17,1675917515	3,4504791798	10,175
3446	2	3	6	0	1	0	1	84	0	25	27	12	14	0	2	1	4	1	125	0	0	0	5	44	35	21	36	479,7858886719	1437	1	41,0424194336	59,7579116821	105,3117828369	122,9670028687	109,0754241943	165,5861968994	164,7154846191	166,5114593506	152,6299743652	165,3771057129	99,4942703247	30,6774406433	3	0,3760238588	0,3846349716	0,3971047997	0,4279887378	0,4632463753	0,512157023	0,5325912237	0,5531869531	0,5223121643	0,5493024588	0,4828968942	0,4650957286	0,5026251674	0,4917700291	0,516292274	0,5205847621	0,5316925645	0,4991403818	0,4851554036	0,4854324162	0,4576080441	0,4556183219	0,3816947639	17,8797494703	3,487961165	10,5
1456	1	2	0	0	1	0	8	16	0	4	8	8	4	0	2	0	0	0	41	3	0	0	5	26	10	17	2	362,3157348633	1438,7778320313	2	67,5594863892	73,3296356201	131,7062225342	128,4079742432	127,1519699097	106,1374816895	110,031539917	111,7492675781	148,7452850342	162,8945465088	134,7236633301	85,0442581177	6	0,3106165528	0,3398836255	0,3732929826	0,3986819088	0,4162539542	0,4556613564	0,4506518245	0,4703456759	0,464694947	0,4320341051	0,4369347095	0,4001644254	0,4042010605	0,4051954448	0,4230526388	0,4183348417	0,4481035471	0,436470896	0,4514049292	0,4480197132	0,4267743528	0,4137094021	0,3303716481	16,155578151	1,6888258752	3,5
91	4	0	0	0	0	0	1	2	1	6	8	1	7	0	0	5	0	0	6	0	2	2	3	2	2	11	0	742,1911010742	1493,9630126953	6	37,7574615479	57,5233192444	122,2675170898	172,055267334	185,6466674805	139,7394256592	128,5482025146	124,0757141113	182,1829223633	209,2980804443	133,3027191162	29,490983963	5	0,3662912846	0,3464994729	0,4189493358	0,4372537434	0,4404949844	0,4617775381	0,4989350736	0,4784991741	0,4777659476	0,4614002407	0,4444158971	0,4161479473	0,3734123111	0,3823817372	0,3900233805	0,4575642347	0,4614337385	0,451508373	0,4635852575	0,4191856682	0,4223913252	0,4058667421	0,3738562763	13,7192491128	3,5254431502	12
3166	1	0	2	0	0	0	0	7	0	3	8	0	2	1	0	0	0	0	4	0	0	0	1	5	9	0	0	500,8120117188	1410,4444580078	1	23,8315849304	49,2950782776	122,4808425903	108,0113601685	104,9885940552	150,3361663818	159,7457733154	178,5533447266	166,7916412354	179,952255249	80,7408752441	31,1898536682	3	0,3640603423	0,3645162582	0,3916864097	0,4491635263	0,4831369817	0,4970748425	0,4763990641	0,5307747126	0,5008260608	0,5101546049	0,4699633121	0,4588382244	0,4954930842	0,4774776399	0,474696815	0,5367571115	0,4928351045	0,4898872375	0,4858104885	0,4649679363	0,4555031061	0,4160346091	0,3601993322	17,4674476331	3,675371091	4
2152	8	1	0	0	0	0	0	0	7	21	12	2	31	4	0	0	0	0	0	2	1	0	0	2	0	8	0	378,7425231934	1464	5	72	88,0489730835	152,5579071045	143,9527587891	125,9376296997	105,2566986084	126,2228469849	97,618560791	144,6951904297	166,1764526367	140,6283569336	76,6426086426	6	0,3571578562	0,3708824217	0,4115194082	0,4702323973	0,4952703118	0,5118678212	0,5057876706	0,5256096125	0,5338276029	0,4761466086	0,4727382958	0,4535006881	0,4316077828	0,4506531954	0,4624205828	0,4536121488	0,5043545365	0,5253142715	0,5157488585	0,4913395643	0,4877103865	0,4705758691	0,4027370512	16,6803259438	1,3889699936	14,5
2587	1	0	0	0	0	0	0	0	0	6	9	0	11	0	0	0	0	0	0	1	2	0	5	1	0	2	0	462,5211791992	1472,5555419922	7	55,4128646851	75,9480285645	126,9541625977	126,038230896	130,2752227783	112,2400588989	135,3532104492	140,8195800781	158,9281463623	174,7033691406	105,0244827271	64,2660751343	6	0,3193850815	0,3707149029	0,3762410879	0,4346751869	0,4526669085	0,4906079769	0,4815843403	0,4978137016	0,4817660153	0,4620693326	0,4725980163	0,4451939166	0,4594763219	0,4651348889	0,4642667174	0,4284587801	0,4561694562	0,4714482129	0,4555576146	0,4527906775	0,4341008961	0,3989964724	0,34137097	16,9801818255	2,5509115349	3
3229	3	2	2	1	0	2	0	8	0	16	18	0	8	1	1	0	1	0	13	0	4	0	1	24	46	0	0	463,5887145996	1416,9630126953	7	26,8532714844	52,2804908752	110,6561203003	107,9451828003	102,5848464966	156,2717895508	165,6594848633	176,8484802246	165,2760009766	182,9622192383	84,1186294556	31,9316520691	3	0,3608911037	0,3768052757	0,389677614	0,4496746361	0,4563826323	0,4914369881	0,4718858004	0,530002296	0,524017036	0,5016928315	0,4979175031	0,4435067773	0,4696028531	0,4702802896	0,498691678	0,487405926	0,5207259059	0,4890096784	0,4676805139	0,4651660919	0,4559893012	0,4098196626	0,3539350927	17,5424116035	3,6004071206	8
2380	1	1	0	0	0	0	0	5	0	1	2	0	7	14	2	1	0	0	0	1	1	0	3	3	3	0	18	410,042755127	1452	7	44,3119049072	70,4673919678	120,7895507813	122,977645874	136,7979278564	117,1731872559	136,0093078613	145,044708252	166,0055847168	186,3268127441	102,6545562744	52,6387214661	6	0,3418162763	0,3513621688	0,3940394223	0,4276173711	0,4495822191	0,4882199466	0,484944135	0,4992670417	0,5034669042	0,4749523997	0,472615391	0,4506268501	0,4563880861	0,4302650988	0,4642870128	0,4747354984	0,4744331539	0,4518697262	0,4514031112	0,435854733	0,4255400598	0,3983420432	0,3388725817	16,8302538846	2,7383214609	2
2213	1	0	0	0	1	0	0	3	0	15	9	1	18	0	0	0	3	0	0	2	5	0	6	10	16	2	0	387,1792297363	1447,1110839844	6	68,1273956299	77,352973938	146,4128112793	135,705947876	123,4319763184	101,6072921753	141,1671295166	108,4128036499	148,6474914551	168,5794677734	132,1273956299	67,7945251465	6	0,3265185058	0,3673980832	0,3950987756	0,3935799301	0,4001786709	0,4817346334	0,47307688	0,4631207883	0,4908842146	0,4694123566	0,4636130631	0,4198910296	0,4050311744	0,4169173539	0,4275660813	0,4498294592	0,4659947753	0,4490911663	0,4678701758	0,4543843865	0,4513339698	0,428783983	0,358856827	16,717807929	1,8012718308	4
3381	1	6	3	0	0	3	0	25	0	3	10	1	7	0	1	0	1	0	7	0	4	0	2	25	35	0	0	528,6192016602	1442,2221679688	7	33,3195610046	58,6666679382	104,2679595947	112,6888275146	110,8987045288	166,3941040039	171,932723999	174,2817382813	159,6261444092	179,9105682373	94,0718536377	30,5405197144	3	0,3717856109	0,388110131	0,4063663185	0,4215016067	0,452275306	0,5153147578	0,5058646202	0,5081443787	0,5014947057	0,5240139961	0,4382924139	0,4516881108	0,4575023055	0,4700818062	0,4939677119	0,4632015526	0,5261022449	0,485685885	0,4373099208	0,4765257537	0,4429605305	0,4481464326	0,3678913116	17,7673035147	3,487961165	5,5
3409	2	0	0	0	0	0	0	3	2	24	21	0	5	17	2	3	0	0	12	1	2	2	3	6	10	10	1	358,7291564941	1458,4444580078	5	58,9869880676	79,417175293	123,6684494019	133,6514892578	110,0704116821	134,3960571289	133,3853759766	136,4825744629	162,8054046631	150,0829620361	101,1083145142	51,7052726746	6	0,3373970091	0,3715674579	0,4195432067	0,4392436445	0,4747340381	0,5065362453	0,5352084041	0,5051242113	0,5128312707	0,5049167871	0,4842376113	0,4451294541	0,4286429286	0,4497900903	0,4789626598	0,4877559543	0,4781472683	0,5065993071	0,4905532598	0,4649689198	0,4823712111	0,4392255545	0,3637715578	17,8422674851	2,5509115349	10,5
2918	6	0	0	0	0	0	1	8	1	12	25	4	20	0	0	8	2	0	19	2	2	1	3	28	33	17	3	385,0410766602	1464,5555419922	1	66,7239227295	74,6079940796	130,1335601807	128,3624725342	115,117805481	110,7101287842	129,8315124512	143,9214782715	155,4206237793	174,1239471436	102,7173080444	61,1757392883	6	0,3796220124	0,3798853159	0,4180189073	0,4594345987	0,4677681029	0,4958019257	0,5049183369	0,5420529246	0,5185504556	0,501578927	0,4796432853	0,4616385698	0,4791299105	0,4390612245	0,4548638761	0,5061921477	0,5414582491	0,4833851159	0,4749918282	0,4920552373	0,4845186174	0,4296804965	0,3764691055	17,2425557219	2,4759475645	11
3315	2	3	1	0	0	0	0	0	0	4	2	3	0	0	0	0	2	0	0	0	0	0	0	0	0	4	15	352,8678283691	1475	6	59,5	78,6666641235	121,8333358765	133,8333282471	110,5	131,5	134,6666717529	135,6666717529	160,5	150,1666717529	102,3333358765	55	6	0,3431249559	0,3396418691	0,3879382312	0,4259262085	0,4335979819	0,4716909826	0,4586003125	0,4761737883	0,4602730572	0,46365273	0,4612624049	0,4217682183	0,4278725982	0,4053876996	0,4258138537	0,4332475364	0,4492614865	0,4621935785	0,4721622765	0,45650208	0,4377378225	0,4061846733	0,3396407366	17,6923395443	2,4009835941	3
2146	2	0	0	0	0	0	1	3	4	5	16	2	24	7	0	0	1	0	0	0	1	0	1	6	5	18	0	346,7413330078	1456	5	69,6666641235	106,3333358765	157,5	147,6666717529	124,6666641235	104,6666641235	113,6666641235	96,6666641235	147,8333282471	156,8333282471	145	83,1666641235	6	0,3432078362	0,3897899687	0,3875316978	0,4607904255	0,5041570663	0,4838711023	0,465238899	0,4809058905	0,5091952682	0,4670042098	0,4610434175	0,4359952807	0,4210316539	0,4436405003	0,477214843	0,4609897733	0,4984613359	0,4794697464	0,4944460392	0,458060205	0,4778262973	0,4718097448	0,3750817776	16,6803259438	1,1640780824	9
3139	0	2	0	2	0	0	1	17	2	0	14	11	16	1	0	0	19	0	11	1	1	0	2	6	11	22	0	359,3887939453	1487,8394775391	5	63,7381668091	81,6534881592	135,3508758545	129,3262481689	110,2852554321	111,7239151001	133,4951019287	137,610748291	158,3656311035	159,2617340088	108,7530059814	61,1573524475	6	0,3435916901	0,3858092129	0,3759382665	0,4311148226	0,4756677449	0,4893434644	0,4731274247	0,5111415982	0,5096383095	0,4941495061	0,4615620971	0,4555597901	0,437956214	0,444134891	0,445889771	0,4898903966	0,4631809294	0,4891762733	0,5053417683	0,5029875636	0,461296767	0,4235514402	0,3685940802	17,4674476331	2,2885376385	6,5
3029	0	0	0	0	0	0	0	0	0	11	13	5	8	0	0	0	3	0	0	0	3	0	0	5	3	13	0	372,3719787598	1477	5	64,5	78,1666641235	133	128,8333282471	108,5	110,8333358765	135,8333282471	142,8333282471	159,1666717529	168,1666717529	105,5	61,8333320618	6	0,3367752135	0,3491369784	0,3751852214	0,4303415716	0,4560466111	0,4827403724	0,455458194	0,4933933914	0,4860877991	0,463391602	0,4492483735	0,4282203615	0,4327687621	0,4235046804	0,4620249271	0,4621324539	0,4771211445	0,4686521292	0,4647888839	0,483486861	0,4395383298	0,4085204005	0,3529843688	17,3550016775	2,3260196237	4
2553	5	0	3	1	0	1	0	10	1	11	21	2	7	0	0	4	3	0	5	1	12	0	8	21	112	2	0	513,8569946289	1434,8148193359	7	34,2050895691	50,5002861023	118,427230835	107,8488769531	116,9812774658	140,142578125	154,8695678711	174,7481384277	170,2572174072	192,129699707	90,5129165649	31,6953125	3	0,3466694951	0,3487658799	0,4272348285	0,419641912	0,4812850058	0,5302116275	0,4711547792	0,4992132783	0,4950670898	0,4791176617	0,4923676848	0,4442541301	0,4468697608	0,4694105685	0,4723622203	0,4618752897	0,5369755626	0,4775215387	0,4628090858	0,4321032763	0,4305095375	0,3934542835	0,3427216709	16,9426998403	3,3755152094	10
3308	2	10	2	0	0	2	0	33	0	11	32	2	15	5	1	1	1	0	16	0	10	0	7	56	71	0	0	466,9600830078	1453	1	33,8243331909	57,4929275513	106,3481216431	109,3281936646	113,8275527954	168,8063354492	178,3365478516	170,5147857666	162,9948577881	184,3416900635	97,0051422119	31,8346195221	3	0,3591181338	0,4080479741	0,3987472653	0,4249860048	0,468314141	0,5274983644	0,5085626841	0,5243636966	0,538795948	0,5188926458	0,495573014	0,4415446818	0,4525305331	0,4665047526	0,5170960426	0,4671982825	0,5506430864	0,5046283603	0,4764377475	0,4729134142	0,4769375622	0,4170978665	0,3698364794	17,6548575591	3,4129971946	10
2981	4	1	0	2	0	0	1	8	0	24	38	4	31	0	2	5	5	0	1	4	7	0	4	30	47	3	0	513,6494750977	1409	7	23,1494235992	48	118,5689697266	103,6123275757	100,9420089722	146,7309265137	159,7816009521	183,0987548828	164,3432617188	182,4284210205	83,574180603	32,9012527466	3	0,3562267423	0,3633100092	0,4065907001	0,4411050379	0,4546227455	0,5200703144	0,4603790641	0,4916049838	0,5185245872	0,4982411265	0,4862489104	0,4564713836	0,4919329286	0,4755701125	0,447465688	0,5073052049	0,4937848747	0,4771682322	0,4899767637	0,4543330073	0,4411353469	0,4118509591	0,3524213731	17,2800377071	3,6004071206	8,19
2372	4	1	0	0	0	0	1	6	8	29	59	19	11	4	2	8	7	0	0	2	7	2	4	22	56	53	7	421,9338684082	1494	7	64,2428436279	78,0985031128	142,3573913574	135,5962219238	132,9318389893	107,5561294556	139,5257873535	136,1426086426	164,7852172852	179,1603851318	117,5320739746	67,6145401001	6	0,3220109344	0,3850214481	0,3993220627	0,4416707754	0,4571430981	0,5008320808	0,4871360958	0,5063970089	0,5008009076	0,5058864355	0,4999245107	0,4381888211	0,4480932653	0,4275161326	0,469517827	0,4382833838	0,5130137801	0,4766004682	0,468341738	0,4791769385	0,4356255531	0,4005560279	0,3471274078	16,8302538846	2,1760916829	14
3606	3	4	0	0	0	0	1	8	0	15	18	9	14	0	4	1	0	0	14	1	3	0	9	9	19	6	13	425,1365356445	1463,8889160156	1	42,6330375671	60,5532150269	125,0559921265	130,3388824463	110,229675293	155,4537963867	150,3614044189	148,4159393311	153,6666717529	158,2660827637	99,8627166748	39,5195884705	2	0,3574757576	0,3649512827	0,4354784787	0,4518091977	0,4900158346	0,4624065161	0,5248227119	0,5349138379	0,4953748286	0,5336930752	0,4905472696	0,4449740052	0,4791567326	0,4774447978	0,51118505	0,5103979707	0,4828522205	0,4940463603	0,4215894043	0,4870111644	0,4659368992	0,4475332499	0,3834240735	18,3295332928	3,3755152094	8
1191	0	0	0	0	0	0	0	0	0	35	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	439,8177185059	1433,6666259766	2	86,0956497192	100,9607315063	132,5490875244	148,5057067871	125,0041351318	99,7128982544	74,9374389648	83,4710083008	145,0224304199	183,7922821045	160,4380340576	93,8692169189	3	0,4447925985	0,4496653676	0,4510472715	0,5077805519	0,5098614693	0,5537042022	0,583768189	0,5800735354	0,5771807432	0,5703164339	0,5286976695	0,5204249024	0,5117431879	0,5049116015	0,5555116534	0,5666005015	0,5917646885	0,5964402556	0,5431929827	0,5673357844	0,5235542655	0,5048207045	0,4672218859	15,8932042546	0,8642222007	5,5
3224	6	0	2	0	0	0	0	1	0	24	27	2	26	8	3	1	3	0	11	3	9	3	5	18	80	2	0	443,7280273438	1446	7	29,4146728516	53,813041687	105,8801574707	106,2622299194	110,248008728	159,7480010986	175,8069763184	180,7051696777	165,9531707764	185,4573364258	95,9004516602	33,6727371216	3	0,3523330688	0,3834479749	0,383713156	0,4167343676	0,4593933225	0,5326781869	0,4880872369	0,5057882071	0,5197765827	0,5220139623	0,4617369175	0,4597145617	0,4466758072	0,4503961504	0,4741395116	0,4736863375	0,4722194672	0,4998057187	0,4620486796	0,4681846201	0,4367516935	0,4113123715	0,369084388	17,5424116035	3,4129971946	10
667	7	0	0	0	1	1	0	5	0	21	5	0	2	4	1	3	0	0	0	2	2	1	0	2	2	4	0	417,6469116211	1425,6666259766	2	88,8282928467	94,2218856812	127,2781143188	144,6174926758	127,7269287109	98,8383712769	60,2750892639	68,6054000854	143,7781066895	198,2319641113	169,4447784424	93,6757354736	1	0,4023397565	0,4123547971	0,4480403364	0,4544696808	0,4842950404	0,5114987493	0,5280031562	0,5401685834	0,5110351443	0,5155969858	0,5030506253	0,4490301907	0,4733754098	0,4811143279	0,4904997349	0,5451834202	0,5330110192	0,5771781206	0,5266834497	0,5085963011	0,4789298475	0,4670651853	0,4057713449	15,4809024173	0,7517762451	8
